global_reward,step_reward,QoE,buffer_size,rebuffer_event,rate_switch_event,bitrate
-10.495238095521927,[-2.00000003],11,14.954400590619546,0.0,1.0,2.0
-9.972017226248322,[-11.44944651],7,13.691420821219461,0.0,1.0,1.0
-3.016176508602496,[-6.07116288],4,13.448197110745166,0.0,0.0,1.0
-1.1360250873849047,[-2.78929407],4,13.144398746667324,0.0,0.0,1.0
-1.0590029482840175,[-4.56894756],4,12.795764877321055,0.0,0.0,1.0
-3.6185294145888935,[-8.0871062],4,12.476426026639034,0.0,0.0,1.0
-4.148381158190615,[-9.42168701],4,12.025009229992007,0.0,0.0,1.0
-7.973530266520987,[-13.11404682],4,11.53513354329156,0.0,0.0,1.0
-7.524413469911397,[-13.11404682],4,11.095826628354805,0.0,0.0,1.0
-2.510749733044312,[-9.19231651],4,10.57294478432345,0.0,0.0,1.0
-3.417439899034021,[-7.8612297],4,10.162522685780191,0.0,0.0,1.0
-4.655365748304903,[-8.62382781],4,9.75251750829819,0.0,0.0,1.0
-3.6397143221248487,[-9.2173205],4,9.381035607907927,0.0,0.0,1.0
-2.921883783885878,[-5.2920623],4,9.13548502137669,0.0,0.0,1.0
-1.1740674743231152,[-3.7381996],4,8.855258017293098,0.0,0.0,1.0
-0.48495577239382814,[-2.83461088],4,8.513069397793473,0.0,0.0,1.0
-4.654497558195104,[-8.95511546],4,8.105201118985343,0.0,0.0,1.0
-2.648412258813789,[-5.85807446],4,7.829516980502382,0.0,0.0,1.0
-3.8865909590835788,[-5.81552891],4,7.553627413633166,0.0,0.0,1.0
-1.8846780353659298,[-5.00619905],4,7.165239945307544,0.0,0.0,1.0
-3.814153270658202,[-6.56484829],4,6.71602493560127,0.0,0.0,1.0
-3.424529617653747,[-6.86068029],4,6.288152734720541,0.0,0.0,1.0
-4.616938197976913,[-8.24266574],4,5.85552429559012,0.0,0.0,1.0
-2.536733048563886,[-6.15138118],4,5.503100903762257,0.0,0.0,1.0
-4.804078342529293,[-8.28918331],4,5.078683556175765,0.0,0.0,1.0
-4.531431630098528,[-8.3258248],4,4.622102680208057,0.0,0.0,1.0
-3.6342579389858667,[-7.88850578],4,4.264050732251638,0.0,0.0,1.0
-3.7768589007075497,[-7.62509823],4,3.906629330401176,0.0,0.0,1.0
-3.4995473673459525,[-9.73547328],4,3.411320088949583,0.0,0.0,1.0
-6.509616476826009,[-10.15203746],4,3.125639581613885,0.0,0.0,1.0
-5.300257964666646,[-8.13883585],4,2.769228456596843,0.0,0.0,1.0
