global_reward,step_reward,QoE,buffer_size,rebuffer_event,rate_switch_event,bitrate
-13.162493413886196,[-10.04944653],10,14.0,0.0,1.0,1.0
-2.8733193657453535,[-6.07116288],4,13.767982081973473,0.0,0.0,1.0
-1.1427556098040075,[-2.78929407],4,13.459212834208584,0.0,0.0,1.0
-1.0590029482840175,[-4.56894756],4,13.122316828332151,0.0,0.0,1.0
-3.61947251923844,[-8.0871062],4,12.812258394040933,0.0,0.0,1.0
-4.154201395978923,[-9.42168701],4,12.358845101034031,0.0,0.0,1.0
-7.7182356852884215,[-13.11404682],4,11.923539656608423,0.0,0.0,1.0
-3.727726204299294,[-10.19231651],4,11.464992893099232,0.0,0.0,1.0
-7.474785736578743,[-14.09860735],4,10.926186472181204,0.0,0.0,1.0
-3.417439899034021,[-7.8612297],4,10.527814122455121,0.0,0.0,1.0
-4.6394860715657025,[-8.62382781],4,10.168744378059637,0.0,0.0,1.0
-3.497540239251012,[-9.2173205],4,9.807442921370214,0.0,0.0,1.0
-2.9284828188012746,[-5.29881548],4,9.594700104869677,0.0,0.0,1.0
-1.1740674743231152,[-3.7381996],4,9.325865671620416,0.0,0.0,1.0
-0.34696311584089007,[-4.21400627],3,10.135071478291218,0.0,1.0,2.0
-3.5935244905092305,[-5.02736056],7,9.080728011384874,0.0,1.0,1.0
-3.899002215574919,[-6.85807446],4,8.785815070001048,0.0,0.0,1.0
-1.0365881694226025,[-3.13573205],4,8.5038107932099,0.0,0.0,1.0
-2.0179452631666956,[-6.27794043],3,9.042690090962584,0.0,1.0,2.0
-3.6223198757352177,[-3.89653401],7,8.630546774412291,0.0,1.0,1.0
-2.063374376986067,[-8.13085577],2,9.758048604775198,0.0,1.0,3.0
-2.5364265338529317,[0.52101457],11,8.507453405574942,0.0,1.0,2.0
-4.9595102084734926,[-4.88085674],8,9.022371383287716,0.0,0.0,2.0
-3.306390742601959,[-3.59338966],8,8.875307566089333,0.0,0.0,2.0
-3.669135802909855,[-4.88850578],7,7.336355342459846,0.0,1.0,1.0
-4.671308969499792,[-8.13725823],4,7.015968879338514,0.0,0.0,1.0
-3.853082599127241,[-8.10487776],4,6.959992784910556,0.0,0.0,1.0
-3.4995473673459525,[-9.73547328],4,6.477161774474656,0.0,0.0,1.0
-6.509616476826009,[-10.35419768],4,6.9742564487013174,0.0,0.0,1.0
-5.307103391549407,[-8.13883585],4,6.612858645325717,0.0,0.0,1.0
-4.886256213729667,[-9.28644159],4,6.115930649401271,0.0,0.0,1.0
-3.7811713032022065,[-9.87912229],4,5.526502496069725,0.0,0.0,1.0
-7.114405306275515,[-13.78539451],4,5.053931579757517,0.0,0.0,1.0
-13.234828354156534,[-18.78539451],4,4.519685351788766,0.0,0.0,1.0
-8.69738077461404,[-12.3649409],4,4.135451518782292,0.0,0.0,1.0
-8.344895737735277,[-9.82201124],4,4.158095025016355,0.0,0.0,1.0
-2.692570653221056,[-5.79702893],4,3.902255360616497,0.0,0.0,1.0
-2.011885261845927,[-4.93225625],4,3.6807463381399943,0.0,0.0,1.0
-7.338107138577925,[-8.12888309],4,3.4766526716451676,0.0,0.0,1.0
-1.8311309376767273,[-2.3989277],4,3.2313356369883137,0.0,0.0,1.0
-4.310628244652556,[-7.22216934],4,2.9779204631586302,0.0,0.0,1.0
-9.226351303166078,[-13.93043788],3,3.804736482251301,0.0,1.0,2.0
-3.890044303371287,[-3.8594326],8,4.309576105112692,0.0,0.0,2.0
-3.882204614864316,[-3.28305449],8,4.766819465511295,0.0,0.0,2.0
-6.52422481330099,[-4.97418744],8,4.692572760361228,0.0,0.0,2.0
-5.017566719728494,[-5.56335722],8,4.824602802205677,0.0,0.0,2.0
-8.623633992733357,[-10.62392997],7,5.525526389134704,0.0,1.0,3.0
-8.842267714263247,[-6.14780139],12,5.675307773530466,0.0,0.0,3.0
-8.348038361266216,[-6.49879601],12,5.951271301470118,0.0,0.0,3.0
-9.148220459019676,[-5.8574615],12,6.160133287250226,0.0,0.0,3.0
-9.639204091764075,[-6.73219774],12,6.564691514196685,0.0,0.0,3.0
-3.9384455848558924,[0.32459285],12,6.40440329945076,0.0,0.0,3.0
-8.399743356367386,[-4.10663348],11,6.015301082400296,0.0,1.0,2.0
-5.558871314380974,[-3.53565314],7,4.71086594982498,0.0,1.0,1.0
-5.59527297812384,[-6.92030602],4,4.460070015596492,0.0,0.0,1.0
-4.664446267482095,[-6.53333533],4,4.273104574623494,0.0,0.0,1.0
-5.331928741601788,[-7.09894655],4,4.0841412884520665,0.0,0.0,1.0
-4.863895449168354,[-5.18371065],4,3.875201739387198,0.0,0.0,1.0
-1.9727977118092903,[-3.23693584],4,3.516185119293873,0.0,0.0,1.0
-4.846323110584529,[-7.36225819],4,3.2336638001394435,0.0,0.0,1.0
-0.8260251293914398,[-3.48217281],4,3.4314878470446613,0.0,0.0,1.0
-5.283804507359726,[-8.89833748],4,3.1271468258513644,0.0,0.0,1.0
-0.8437953855565327,[-3.41052565],4,2.8508156781428786,0.0,0.0,1.0
-4.349981332968984,[-7.48913388],4,2.501028391566592,0.0,0.0,1.0
-9.386051881234673,[-11.90011606],4,2.17952229438729,0.0,0.0,1.0
-8.037507326589404,[-10.41290245],4,1.8952670845516901,0.0,0.0,1.0
-5.670793061043252,[-12.4265004],-1,4,1,0,1
-5.5094224094555475,[-7.67619501],4,3.7262148443520338,0.0,0.0,1.0
-5.6937413055037585,[-6.7349246],4,3.4675083557012734,0.0,0.0,1.0
-5.274165692508759,[-7.82709348],4,3.186771916367412,0.0,0.0,1.0
-5.269836103695719,[-7.33861905],4,2.916638252292722,0.0,0.0,1.0
-5.398146421185749,[-7.08938183],4,2.682128487043539,0.0,0.0,1.0
-5.212522028086437,[-6.96985998],4,2.4357370911998864,0.0,0.0,1.0
-5.513086114496678,[-7.77344207],4,2.465010242068576,0.0,0.0,1.0
-9.855106837028142,[-13.99169976],4,2.0443638902144223,0.0,0.0,1.0
-3.943212605637581,[-9.17074678],4,2.3914766260979685,0.0,0.0,1.0
-8.548781712178592,[-11.01959684],4,2.3613342177576455,0.0,0.0,1.0
-4.508304086822263,[-6.99465158],4,2.192103313933916,0.0,0.0,1.0
-7.3262322577161685,[-8.29344942],4,2.0170902501433825,0.0,0.0,1.0
-3.18566386151227,[-4.39576387],4,1.8364722324613534,0.0,0.0,1.0
-5.287217930022696,[-10.47751727],-1,4,1,0,1
-5.587814368341394,[-7.41792931],4,3.767469552931519,0.0,0.0,1.0
-8.273455807893644,[-13.29120131],4,3.529866749371161,0.0,0.0,1.0
-8.028841558212779,[-13.30036944],4,3.354291956476241,0.0,0.0,1.0
-12.123025654495303,[-16.97553074],4,2.977224957038308,0.0,0.0,1.0
-9.185430803714922,[-13.33298328],4,3.3985815952647633,0.0,0.0,1.0
-9.213151319351383,[-11.10445445],4,2.917420150103656,0.0,0.0,1.0
-5.448068414310413,[-8.80403681],4,2.444041649495991,0.0,0.0,1.0
-8.069526403493523,[-10.86507369],4,2.081374701443151,0.0,0.0,1.0
-7.700320368284463,[-11.52388743],4,1.689942090386268,0.0,0.0,1.0
-7.877083389645554,[-16.43816781],-1,4,1,0,1
-7.709327613555555,[-10.13886243],4,3.70312404151489,0.0,0.0,1.0
-9.258323643764632,[-11.08670707],4,3.3445686817674014,0.0,0.0,1.0
-10.613752449061753,[-14.98404627],4,2.9319036637915183,0.0,0.0,1.0
-10.068884527967818,[-13.8051799],4,2.5708086073903624,0.0,0.0,1.0
-9.201111559370872,[-12.8051799],4,2.2357456854399986,0.0,0.0,1.0
-8.229591695921073,[-10.54998711],4,1.8309376534826294,0.0,0.0,1.0
-8.888961665306903,[-15.72246704],-1,4,1,0,1
-5.547525624015856,[-8.38888009],4,3.632903610781454,0.0,0.0,1.0
-8.892616196864655,[-9.97275701],4,3.353629451642951,0.0,0.0,1.0
-3.897392147846487,[-6.32404172],4,3.0626594197951458,0.0,0.0,1.0
-0.8552926805862475,[-3.51063515],4,2.758172439266454,0.0,0.0,1.0
-4.896292826915954,[-7.35908291],4,2.469894544739804,0.0,0.0,1.0
-5.949736272111594,[-7.73209162],4,2.1673532309697032,0.0,0.0,1.0
-5.468831520344139,[-8.61717464],4,1.876356748283778,0.0,0.0,1.0
-9.662398962612151,[-16.97093611],-1,4,1,0,1
-9.747919804757345,[-13.93236433],4,3.608615414721765,0.0,0.0,1.0
-9.287057912316868,[-12.42944533],4,3.323834545468347,0.0,0.0,1.0
-8.025151100955776,[-10.16670919],4,3.5838034895949176,0.0,0.0,1.0
-8.268636874737552,[-11.36858538],3,4.33190733481828,0.0,1.0,2.0
-5.671325312294449,[-4.6028521],7,2.7110894572954733,0.0,1.0,1.0
-4.599822132127734,[-9.20714313],3,3.443268010169203,0.0,1.0,2.0
-8.966218597367398,[-9.11538508],7,2.169896498224985,0.0,1.0,1.0
-0.8816317723334065,[-5.395306],3,2.7399436685571064,0.0,1.0,2.0
-9.58839977029981,[-8.39791898],8,2.7054594330749397,0.0,0.0,2.0
-3.7422888182896727,[-3.6415012],7,1.2491839408724008,0.0,1.0,1.0
-4.661699036459339,[-10.57478159],-1,4,1,0,1
-4.807271953307635,[-5.49254261],4,3.813111594706939,0.0,0.0,1.0
-5.5443880577438795,[-6.62313414],4,3.5703134977016053,0.0,0.0,1.0
-1.152139951754889,[-2.98849802],4,3.6928690086184583,0.0,0.0,1.0
-7.162595691029537,[-8.41942692],4,3.685944748761147,0.0,0.0,1.0
-5.2872843740567195,[-6.95241752],4,3.373081854338058,0.0,0.0,1.0
-5.2827545939699,[-8.10959935],3,3.995725298156146,0.0,1.0,2.0
-4.530565225496743,[-2.73322724],7,2.6189907793823646,0.0,1.0,1.0
-4.742177911282057,[-4.80280359],4,2.4748972293600073,0.0,0.0,1.0
-2.3599959569646196,[-1.80280359],4,2.333814808113123,0.0,0.0,1.0
-1.6556263762462433,[-1.95489015],4,2.168448562750821,0.0,0.0,1.0
2.451938759060514,[0.43657043],4,1.9810526824712271,0.0,0.0,1.0
-2.0194456484290075,[-8.55177748],-1,4,1,0,1
0.018938132216493653,[-2.9163974],4,3.7373598820569884,0.0,0.0,1.0
-8.46773062894163,[-10.79203583],4,3.4490593826337386,0.0,0.0,1.0
-9.263369191624863,[-12.29459929],4,3.194762613685361,0.0,0.0,1.0
-9.409213465133693,[-12.32621595],4,2.933150625236711,0.0,0.0,1.0
-9.00614291762322,[-12.31600459],4,2.7257041174726164,0.0,0.0,1.0
-10.250784957046811,[-12.45174411],4,3.078737677225632,0.0,0.0,1.0
-10.014139332578688,[-12.87409489],4,3.0463293185518836,0.0,0.0,1.0
-9.593220778155871,[-13.65874726],3,3.615839955885643,0.0,1.0,2.0
-9.716407686508147,[-10.79564028],7,2.078187359126945,0.0,1.0,1.0
-9.530313944589302,[-12.39500531],4,1.753240742463432,0.0,0.0,1.0
-9.303542209771088,[-16.7398794],-1,4,1,0,1
-8.537575733175892,[-11.53245057],4,3.540655583051566,0.0,0.0,1.0
-8.907024333829836,[-13.09504654],4,3.109482759206522,0.0,0.0,1.0
-8.607266768982047,[-13.09504654],4,2.5960863327265193,0.0,0.0,1.0
-9.463513382724775,[-14.02191438],4,2.0848847120124843,0.0,0.0,1.0
-9.41056165645951,[-14.02191438],4,1.470128341287189,0.0,0.0,1.0
-8.753934908067182,[-19.02191438],-1,4,1,0,1
-9.699165409622767,[-12.1058564],4,3.6113957698360992,0.0,0.0,1.0
-9.98556580471755,[-14.53388136],4,3.1044971068794505,0.0,0.0,1.0
-13.195119382896156,[-18.8643325],4,2.6674940330064287,0.0,0.0,1.0
-11.981878327773229,[-16.54117712],4,2.286239859709628,0.0,0.0,1.0
-8.90359341619191,[-12.33317387],4,1.9800834878845883,0.0,0.0,1.0
-9.28878744205761,[-17.5857796],-1,4,1,0,1
-9.032923914367709,[-12.5857796],4,3.7269691550943285,0.0,0.0,1.0
-9.517592485746665,[-12.5857796],4,3.316561700652722,0.0,0.0,1.0
-7.252644752209972,[-8.98845537],4,3.6088978603541197,0.0,0.0,1.0
-7.262444157637031,[-9.42570925],4,3.626150296067175,0.0,0.0,1.0
-5.4826611671681444,[-7.84465761],4,3.3012862805443066,0.0,0.0,1.0
-9.294223636229962,[-12.59425183],4,2.971429778241088,0.0,0.0,1.0
-9.300906487336967,[-12.59425183],4,2.6252076028880102,0.0,0.0,1.0
-9.603373765222575,[-13.36002615],4,2.2379589606026884,0.0,0.0,1.0
-9.225974623128115,[-13.50669395],4,1.8420087839689243,0.0,0.0,1.0
-9.205614251323476,[-18.81497235],-1,4,1,0,1
-13.270854255595898,[-18.99661262],4,3.610758382893186,0.0,0.0,1.0
-13.310070148552766,[-19.79999998],4,3.2420952765590636,0.0,0.0,1.0
-11.98393629176393,[-15.40475601],4,2.9724159496548235,0.0,0.0,1.0
-7.433145565836208,[-9.44589201],4,2.7688112533114513,0.0,0.0,1.0
-5.584087111299174,[-6.7812702],4,2.545408538948793,0.0,0.0,1.0
-5.227310741189561,[-8.61557219],4,2.9030145248257235,0.0,0.0,1.0
-8.18541998808656,[-10.2260142],4,2.9667387816002244,0.0,0.0,1.0
-5.336294257995914,[-7.1385161],4,3.4686077854921415,0.0,0.0,1.0
-5.961733836271906,[-11.12455677],2,4.669141634070529,0.0,1.0,3.0
-8.381622132395025,[-3.27811255],11,3.815166983087834,0.0,1.0,2.0
-4.5841419755540125,[-4.12884709],7,4.398232385125708,0.0,1.0,3.0
-9.646365290352511,[-6.42299065],12,4.801803776594287,0.0,0.0,3.0
-10.494626416112098,[-5.06158494],12,4.826581843449247,0.0,0.0,3.0
-9.361156620665014,[-6.16469875],12,5.165958989934957,0.0,0.0,3.0
-9.443636056321445,[-4.66334001],12,5.044733028614049,0.0,0.0,3.0
-3.907308799974521,[0.33257662],12,4.954859477326952,0.0,0.0,3.0
-7.831978598359641,[-1.75775221],10,2.954859477326952,0.0,1.0,1.0
-1.6449331027809808,[-1.8267434],4,3.0525847323276736,0.0,0.0,1.0
-1.7639123675866306,[-4.30147892],3,3.9375693250694748,0.0,1.0,2.0
-0.08080709241209644,[2.47996813],8,3.836665605692158,0.0,0.0,2.0
-5.346009506629089,[-3.05382022],8,3.9923606420266426,0.0,0.0,2.0
-1.3054692317760819,[1.05764527],8,3.9050930051249084,0.0,0.0,2.0
-5.80193556867882,[-3.31147755],8,4.2234294403317785,0.0,0.0,2.0
-4.870236962154346,[-3.38211458],7,3.575965094077671,0.0,1.0,1.0
-5.623023638341563,[-9.6319349],4,3.7797175231938587,0.0,0.0,1.0
-9.370908976160527,[-11.98718989],4,3.4952950130565297,0.0,0.0,1.0
-8.662778356937915,[-10.21656473],4,3.312414147944726,0.0,0.0,1.0
-4.80617274861056,[-5.83409198],4,3.1282176045680257,0.0,0.0,1.0
-5.700422801796805,[-6.63551486],4,2.969763734420469,0.0,0.0,1.0
-4.804230296047091,[-5.86289382],4,2.7903240982734037,0.0,0.0,1.0
-4.359985731455714,[-4.89245056],4,2.6492667184976066,0.0,0.0,1.0
-2.1210203722257743,[-1.96571077],4,2.510340197373259,0.0,0.0,1.0
-1.882925134130536,[-1.96571077],4,2.371413676248911,0.0,0.0,1.0
2.5349840047613066,[1.72885621],4,2.206376052703179,0.0,0.0,1.0
-5.711771383370175,[-6.99859639],4,2.0201304263424817,0.0,0.0,1.0
-5.715732901992573,[-6.99859639],4,1.8241833685242925,0.0,0.0,1.0
-1.640488407396993,[-6.60102573],-1,4,1,0,1
-1.641976554603503,[-1.72603009],4,3.868061090233343,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,3.7456272112678435,0.0,0.0,1.0
-1.8767279874041494,[-1.44515045],4,3.6218770231000668,0.0,0.0,1.0
2.537273004663316,[1.33093289],4,3.46244497678612,0.0,0.0,1.0
-1.7008222334319223,[-2.66906711],4,3.3030129304721734,0.0,0.0,1.0
-0.23059094484265075,[-2.16963887],4,3.128987313902256,0.0,0.0,1.0
-5.706781421033127,[-7.16963887],4,2.954961697332339,0.0,0.0,1.0
-5.00754416487184,[-7.43370935],4,2.744083653099682,0.0,0.0,1.0
-4.531353688681364,[-7.43370935],4,2.5332056088670254,0.0,0.0,1.0
-10.004088452346155,[-12.1434295],4,2.3307903142260256,0.0,0.0,1.0
-9.765993214250917,[-12.1434295],4,2.1283750195850257,0.0,0.0,1.0
-8.330223593450578,[-10.53878136],4,1.9435875008263301,0.0,0.0,1.0
-8.330223593450578,[-15.53878136],-1,4,1,0,1
-5.705925903039203,[-7.09777536],4,3.8280694775873543,0.0,0.0,1.0
-5.944021141134441,[-7.09777536],4,3.6561389551747085,0.0,0.0,1.0
-4.738318099432394,[-4.81871986],4,3.52149778291895,0.0,0.0,1.0
0.737872376758083,[0.18128014],4,3.386856610663192,0.0,0.0,1.0
-1.646102989713368,[-2.07265064],4,3.2448123826823325,0.0,0.0,1.0
3.595910719189301,[3.31725405],4,3.112364184442818,0.0,0.0,1.0
3.5966339708377615,[3.31725405],4,2.9816871735276607,0.0,0.0,1.0
-1.8761904821509408,[-1.40000001],4,2.859253294562161,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,2.7368194155966616,0.0,0.0,1.0
-2.114285720246179,[-1.40000001],4,2.614385536631162,0.0,0.0,1.0
-1.6384355268728603,[-1.42858376],4,2.4911183310979825,0.0,0.0,1.0
-1.8761904821509408,[-1.40000001],4,2.368684452132483,0.0,0.0,1.0
-2.114285720246179,[-1.40000001],4,2.2462505731669835,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,2.123816694201484,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,2.0013828152359845,0.0,0.0,1.0
-2.352380958341417,[-1.40000001],4,1.878948936270485,0.0,0.0,1.0
-1.8761904821509408,[-6.40000001],-1,4,1,0,1
3.5999999940395355,[3.59999999],4,3.8775661210345005,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,3.755132242069001,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,3.6326983631035015,0.0,0.0,1.0
-1.8761904821509408,[-1.40000001],4,3.510264484138002,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,3.3878306051725025,0.0,0.0,1.0
3.5999999940395355,[3.59999999],4,3.265396726207003,0.0,0.0,1.0
3.5999999940395355,[3.59999999],4,3.1429628472415034,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,3.020528968276004,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,2.8980950893105044,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,2.775661210345005,0.0,0.0,1.0
3.5999999940395355,[3.59999999],4,2.6532273313795054,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,2.530793452414006,0.0,0.0,1.0
-1.8761904821509408,[-1.40000001],4,2.4083595734485064,0.0,0.0,1.0
-1.8761904821509408,[-1.40000001],4,2.285925694483007,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,2.1634918155175074,0.0,0.0,1.0
-2.114285720246179,[-1.40000001],4,2.041057936552008,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,1.9186240575865083,0.0,0.0,1.0
-1.8761904821509408,[-6.40000001],-1,4,1,0,1
-1.8761904821509408,[-1.40000001],4,3.8775661210345005,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,3.755132242069001,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,3.6326983631035015,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,3.510264484138002,0.0,0.0,1.0
-1.8761904821509408,[-1.40000001],4,3.3878306051725025,0.0,0.0,1.0
3.5999999940395355,[3.59999999],4,3.265396726207003,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,3.1429628472415034,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,3.020528968276004,0.0,0.0,1.0
3.5999999940395355,[3.59999999],4,2.8980950893105044,0.0,0.0,1.0
-2.114285720246179,[-1.40000001],4,2.775661210345005,0.0,0.0,1.0
-2.114285720246179,[-1.40000001],4,2.6532273313795054,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,2.530793452414006,0.0,0.0,1.0
-2.114285720246179,[-1.40000001],4,2.4083595734485064,0.0,0.0,1.0
-1.6380952440557026,[-1.40000001],4,2.285925694483007,0.0,0.0,1.0
-1.8761904821509408,[-1.40000001],4,2.1634918155175074,0.0,0.0,1.0
-2.114285720246179,[-1.40000001],4,2.041057936552008,0.0,0.0,1.0
3.5999999940395355,[3.59999999],4,1.9186240575865083,0.0,0.0,1.0
-1.8761904821509408,[-6.40000001],-1,4,1,0,1
2.5429011277628826,[1.80369523],4,3.854350780819316,0.0,0.0,1.0
