global_reward,step_reward,QoE,buffer_size,rebuffer_event,rate_switch_event,bitrate
-12.248207700168145,[-10.04944653],10,14.0,0.0,1.0,1.0
-0.6682572825487652,[-4.4184864],3,14.748543570506902,0.0,1.0,2.0
0.07099031809438633,[1.21450904],7,13.237467813354781,0.0,1.0,1.0
-4.839457410562368,[-10.69378598],3,14.286577401761306,0.0,1.0,2.0
-7.7182356852884215,[-9.43441485],8,14.1945485402214,0.0,0.0,2.0
-2.510749733044312,[-5.70351356],8,14.49712240081631,0.0,0.0,2.0
-7.4708373699540065,[-10.52688869],8,14.611828181043581,0.0,0.0,2.0
-3.4314691097130114,[-4.68211323],7,13.464438964301712,0.0,1.0,1.0
-4.84887353015838,[-10.07924986],3,14.330090070677409,0.0,1.0,2.0
-3.497540239251012,[-6.37239721],7,13.68720621012304,0.0,1.0,1.0
-2.790594489086256,[-5.34693707],4,13.660624209890155,0.0,0.0,1.0
-2.9275468499272033,[-5.46586146],4,14.069380941422647,0.0,0.0,1.0
-0.26387724446493277,[-4.01544078],3,14.720475316776605,0.0,1.0,2.0
-0.281277621167045,[0.16538912],7,13.137084057515795,0.0,1.0,1.0
-4.797354701052246,[-8.95511546],4,12.69329609552091,0.0,0.0,1.0
-2.64991247681943,[-5.85807446],4,12.37993518933282,0.0,0.0,1.0
-1.8846780353659298,[-5.00619905],4,11.955921475973241,0.0,0.0,1.0
-2.053599531819183,[-5.00619905],4,11.46678858580637,0.0,0.0,1.0
-3.650623456185949,[-6.68277582],4,11.032679683886853,0.0,0.0,1.0
-0.6069606567664585,[-3.86068029],4,10.588686487798928,0.0,0.0,1.0
-4.619447496083556,[-8.24266574],4,10.113496176851047,0.0,0.0,1.0
-2.8114473925579784,[-6.15138118],4,9.753470575833687,0.0,0.0,1.0
-4.984765347419345,[-8.28918331],4,9.317341571904981,0.0,0.0,1.0
-3.6452711524714214,[-7.3258248],4,8.896604874531597,0.0,0.0,1.0
-3.9799874643826527,[-6.93149004],4,8.472412940725008,0.0,0.0,1.0
-3.7768589007075497,[-7.62509823],4,8.079831733013854,0.0,0.0,1.0
-3.502842619196512,[-9.73547328],4,7.539052846425426,0.0,0.0,1.0
-6.499989799400733,[-10.29579142],4,7.856678976627781,0.0,0.0,1.0
-5.300257964666646,[-8.13883585],4,7.46512326344914,0.0,0.0,1.0
-4.891197977573971,[-9.28644159],4,6.905848820048934,0.0,0.0,1.0
-3.5791524289051146,[-9.87912229],4,6.2933891375952635,0.0,0.0,1.0
-12.749631564645288,[-18.78539451],4,5.730889942638094,0.0,0.0,1.0
-13.226620081337511,[-18.78539451],4,5.166396928411366,0.0,0.0,1.0
-8.950564040311034,[-12.1385466],4,4.815716604798379,0.0,0.0,1.0
-2.011885261845927,[-4.93225625],4,4.5497745370618325,0.0,0.0,1.0
-1.8311309376767273,[-2.3989277],4,4.259543239271771,0.0,0.0,1.0
-4.418066312541251,[-5.31308056],4,4.049541638533407,0.0,0.0,1.0
-4.596342530366842,[-7.22216934],4,3.75104851830032,0.0,0.0,1.0
-4.976459595081705,[-8.34223649],4,3.4546423611553143,0.0,0.0,1.0
-3.883600403450474,[-6.80094889],4,3.15229272595506,0.0,0.0,1.0
-3.8839605018167167,[-6.80094889],4,2.849043417262612,0.0,0.0,1.0
-6.52422481330099,[-8.66416796],4,2.373814599856192,0.0,0.0,1.0
-7.6656399463469995,[-10.82978992],4,1.9021884980129586,0.0,0.0,1.0
-5.481576635226356,[-14.16291324],-1,4,1,0,1
-8.75804800878376,[-13.19824111],4,3.416473219355284,0.0,0.0,1.0
-8.575115209602846,[-13.47903681],4,2.933071269536492,0.0,0.0,1.0
-9.291077601876818,[-12.9659692],4,2.5644518189648964,0.0,0.0,1.0
-9.433715260526522,[-13.66575819],4,2.19638072897139,0.0,0.0,1.0
-9.470836432071634,[-12.02032572],4,1.8545376014596506,0.0,0.0,1.0
-8.637838594462623,[-15.56530678],-1,4,1,0,1
-5.3272148596521,[-6.86850292],4,3.7790387358713526,0.0,0.0,1.0
-4.869881178142169,[-5.92030602],4,3.5109653739398428,0.0,0.0,1.0
-4.574970627351924,[-6.53333533],4,3.2658680891402336,0.0,0.0,1.0
-5.783097560232125,[-7.09894655],4,2.976671957695576,0.0,0.0,1.0
-4.575323929670733,[-6.23693584],4,2.6117200616060616,0.0,0.0,1.0
-5.2803194679513465,[-7.28697089],4,2.269978803272451,0.0,0.0,1.0
-0.8203149094480705,[-3.52687124],4,2.589392596769807,0.0,0.0,1.0
-5.346065151550258,[-10.37042406],3,3.5076921105156185,0.0,1.0,2.0
-7.699220601377857,[-6.91315706],8,3.9584082575219837,0.0,0.0,2.0
-1.0430833802658848,[-2.26141735],7,4.760378883650976,0.0,1.0,3.0
-9.147956643139436,[-4.52514508],12,4.443910449660125,0.0,0.0,3.0
-10.055314624850368,[-4.47295765],12,4.086836784087299,0.0,0.0,3.0
-8.275602564684641,[-3.74548647],11,2.873689392267423,0.0,1.0,2.0
-5.46421501219488,[-3.7747118],8,2.959046075258096,0.0,0.0,2.0
-5.747517647550786,[-4.67619501],7,1.413657800480466,0.0,1.0,1.0
-5.6937413055037585,[-11.7349246],-1,4,1,0,1
-5.126762316711606,[-7.82709348],4,3.684991733265149,0.0,0.0,1.0
-3.94763285341787,[-6.50079709],4,3.341634707868058,0.0,0.0,1.0
-5.582040835578841,[-7.62519748],4,2.9599012586028777,0.0,0.0,1.0
-5.899946442640482,[-7.63557257],4,2.6167125338185135,0.0,0.0,1.0
-5.416878786748079,[-7.08938183],4,2.2907058099429487,0.0,0.0,1.0
-5.199657747023267,[-7.64187711],4,1.912546847455121,0.0,0.0,1.0
-10.09320207512338,[-18.99169976],-1,4,1,0,1
-3.772599849219096,[-8.99169976],4,3.4990881572529893,0.0,0.0,1.0
-8.126002378876485,[-10.92050598],4,3.18597852644401,0.0,0.0,1.0
-4.920909664153178,[-6.97607644],4,2.9093869802770254,0.0,0.0,1.0
-7.32711678818805,[-8.29344942],4,2.6886707395520877,0.0,0.0,1.0
-3.18566386151227,[-4.39576387],4,2.4644461815735292,0.0,0.0,1.0
-5.878835847630156,[-7.41792931],4,2.1740003643554737,0.0,0.0,1.0
-5.587814368341394,[-7.41792931],4,1.8968141023026481,0.0,0.0,1.0
-5.433806437845208,[-14.040209],-1,4,1,0,1
-8.02812841383586,[-13.26324584],4,3.57450414569204,0.0,0.0,1.0
-12.81605664609689,[-18.58637401],4,3.2029627588909406,0.0,0.0,1.0
-12.124793445225892,[-16.97553074],4,2.7739018449035213,0.0,0.0,1.0
-9.365538754723723,[-13.12457927],4,2.338219988938655,0.0,0.0,1.0
-8.938102292146079,[-11.10445445],4,1.7807312301981049,0.0,0.0,1.0
-8.354078496646482,[-15.46947874],-1,4,1,0,1
-5.223373692031151,[-8.52388743],4,3.5625890502004185,0.0,0.0,1.0
-8.081272749236843,[-11.52388743],4,3.123288809429821,0.0,0.0,1.0
-7.709327613555555,[-10.13886243],4,2.780456454002554,0.0,0.0,1.0
-5.214780826389517,[-7.08670707],4,2.3645139345055965,0.0,0.0,1.0
-10.763151244043932,[-15.03207407],4,2.155367282294855,0.0,0.0,1.0
-10.29509147859321,[-14.02821398],4,2.636913009960376,0.0,0.0,1.0
-8.218971025583649,[-10.54998711],4,2.210501688100513,0.0,0.0,1.0
-8.888961665306903,[-10.72246704],4,1.775785747073407,0.0,0.0,1.0
-5.817987826698221,[-13.38888009],-1,4,1,0,1
-8.369400663217052,[-9.98677399],4,3.753222510551142,0.0,0.0,1.0
-5.4629640709293765,[-7.32404172],4,3.4310477547203755,0.0,0.0,1.0
-1.0716360283033302,[-3.51063515],4,3.0158239137494727,0.0,0.0,1.0
-4.896292826915954,[-7.35908291],4,2.681763410719618,0.0,0.0,1.0
-5.949736272111594,[-7.73209162],4,2.333151188918154,0.0,0.0,1.0
-5.886866246310311,[-7.73209162],4,2.0226421389446334,0.0,0.0,1.0
-9.22234466599791,[-11.97093611],4,1.7067737846519515,0.0,0.0,1.0
-9.986015042852584,[-18.93236433],-1,4,1,0,1
-8.94354723563487,[-12.42467466],4,3.6668505137477507,0.0,0.0,1.0
-8.025151100955776,[-10.05011991],4,3.367764915367131,0.0,0.0,1.0
-8.268636874737552,[-10.05011991],4,3.055211547954256,0.0,0.0,1.0
